8	13	0
38	5	1
59	9	1
98	11	0
122	13	1
146	13	1
174	13	1
211	13	0
236	13	1
266	13	1
284	13	1
320	13	0
367	13	1
392	13	1
407	13	1
445	13	0
478	13	1
501	13	1
530	13	1
569	13	0
605	21	1
629	25	1
650	26	1
683	28	0
724	34	1
748	37	1
772	41	1
809	47	0
842	50	1
868	48	1
891	48	1
921	49	0
968	49	1
996	53	1
1030	53	0
7	48	1
36	50	0
79	49	1
11	7	1
117	53	1
151	52	0
188	56	1
209	57	1
228	57	1
263	65	0
294	69	1
318	69	1
341	73	1
381	71	0
412	72	1
442	69	1
470	67	1
504	73	0
543	73	1
569	73	1
610	74	0
635	81	1
660	77	1
683	80	1
713	81	1
737	83	0
769	84	1
804	90	1
831	89	1
863	93	0
890	97	1
920	97	1
961	96	0
993	100	1
1026	100	1
10	93	1
35	96	1
59	96	1
93	95	0
127	99	1
147	102	1
171	104	1
205	107	0
238	114	1
262	116	1
283	116	1
320	114	0
350	118	1
378	121	1
399	120	1
436	119	0
478	124	1
501	124	1
530	124	1
561	127	0
596	123	1
623	126	1
640	129	1
675	125	0
707	128	1
735	131	1
759	133	1
792	135	0
825	132	1
852	136	1
899	141	0
940	145	1
961	146	1
985	148	1
1022	149	0
8	150	1
42	147	0
72	147	1
92	150	1
118	154	1
147	157	0
177	159	1
204	163	1
230	164	1
267	166	0
300	166	1
331	173	1
372	171	0
405	170	1
427	171	1
451	173	1
478	174	0
520	172	1
552	175	1
578	175	1
613	172	0
644	177	1
664	177	1
694	180	1
731	179	0
760	185	1
783	184	1
808	188	1
836	186	0
863	190	1
896	195	1
925	196	1
964	193	0
992	196	1
1025	193	1
14	195	1
40	203	1
59	207	1
88	205	0
124	209	1
150	212	1
173	218	1
212	219	0
237	220	1
262	223	1
280	221	1
312	223	0
350	225	1
380	230	1
415	229	0
452	231	1
478	230	1
501	230	1
542	231	0
581	229	1
604	230	1
632	230	1
675	230	0
702	233	1
726	237	1
748	239	1
773	241	0
814	241	1
839	243	1
861	240	1
896	237	0
935	234	1
961	236	1
985	242	1
1011	243	0
9	277	1
40	276	0
70	280	1
98	277	1
124	281	1
146	287	0
188	289	1
211	287	1
232	288	1
260	285	0
308	296	1
332	298	1
367	287	0
398	301	1
422	300	1
449	300	1
481	296	0
512	297	1
540	289	1
569	287	1
604	287	0
641	288	1
664	289	1
683	287	1
720	287	0
756	303	1
776	302	1
794	298	1
836	287	0
871	289	1
900	287	1
928	285	1
957	287	0
1007	289	1
1024	287	1
8	329	1
43	329	1
58	329	1
87	329	1
122	329	1
146	329	1
174	329	1
211	329	1
236	329	1
266	329	1
284	329	1
320	329	1
367	329	0
392	329	0
418	329	0
446	328	0
478	329	0
501	329	0
530	329	0
569	329	0
605	330	1
632	329	1
644	329	0
683	329	0
720	329	0
748	329	0
767	329	0
808	329	0
836	329	0
863	329	0
888	329	0
949	329	0
976	332	0
989	329	0
1024	329	0
8	357	0
43	357	0
58	357	0
87	357	0
122	357	0
146	357	1
174	357	1
211	357	1
236	357	1
266	357	1
284	357	1
320	357	1
367	357	1
392	357	1
407	357	1
445	357	1
478	357	0
501	357	0
530	357	0
569	357	0
604	357	1
632	357	1
644	357	0
683	357	0
720	357	0
748	357	0
767	357	0
808	357	0
836	357	0
863	357	0
888	357	0
949	357	0
973	357	1
989	357	1
1024	357	0
8	407	1
43	407	1
58	407	1
87	407	1
122	407	1
146	407	1
174	407	1
211	407	1
236	407	1
266	407	0
284	407	0
320	407	0
364	403	1
392	399	1
412	396	1
446	393	1
476	391	1
502	393	1
548	388	0
574	382	0
612	389	0
639	389	0
656	391	0
693	389	0
729	385	0
755	387	0
778	384	0
813	388	0
836	390	0
864	390	1
899	386	0
950	389	0
976	392	0
996	394	0
1022	392	0
8	447	0
43	442	0
58	442	0
87	442	1
122	442	1
146	442	1
174	442	1
211	442	1
236	442	1
266	442	1
284	442	1
320	442	1
367	442	1
392	442	1
407	442	1
445	442	0
482	435	0
504	432	0
536	426	1
568	424	1
596	423	1
630	421	0
644	418	0
687	421	0
720	421	0
752	422	1
775	420	0
809	418	0
835	423	0
865	427	0
896	428	1
949	434	1
979	433	0
992	433	0
1027	431	0
8	477	1
43	477	1
58	477	1
87	477	1
122	477	1
146	477	0
174	477	0
211	477	0
236	477	0
266	477	1
284	477	1
320	477	1
368	477	1
390	476	1
409	473	1
447	471	1
481	465	1
507	460	1
534	465	1
574	462	0
608	453	1
634	457	1
654	457	1
691	454	0
722	453	0
752	455	0
776	457	0
804	457	0
834	454	1
872	456	0
896	455	0
947	458	0
978	461	0
999	458	0
1025	460	0
8	517	1
43	517	1
58	517	1
87	517	1
122	517	1
146	517	1
174	517	1
211	517	1
236	517	1
266	517	1
284	517	1
320	517	1
367	520	0
392	517	0
407	517	0
437	520	0
469	510	1
499	502	1
531	501	0
574	501	0
608	498	1
637	497	0
667	498	0
692	496	0
722	502	0
748	497	0
768	499	0
796	497	1
828	498	0
860	501	0
897	492	1
947	489	0
971	488	0
994	491	0
1022	493	0
8	549	0
47	549	0
58	549	0
87	549	0
122	549	0
146	549	1
174	549	1
211	549	1
236	549	1
266	549	1
284	549	1
320	549	1
367	549	1
392	549	1
407	549	1
445	549	1
478	549	1
501	549	0
530	549	0
569	549	1
604	549	0
632	549	0
644	549	0
683	549	0
720	549	0
748	549	1
767	549	1
808	549	0
836	549	0
863	549	1
888	549	1
949	549	0
973	549	0
989	549	0
1024	549	1
8	580	1
43	580	1
58	580	1
87	580	1
122	580	1
146	580	1
174	580	1
211	580	1
236	580	1
266	580	0
284	580	0
309	581	0
367	580	1
392	580	1
407	580	1
445	580	1
478	580	1
501	580	1
530	580	1
569	580	1
604	580	0
632	580	1
644	580	1
683	580	0
720	580	0
748	580	0
767	580	0
808	580	1
836	580	1
863	580	0
888	580	0
949	580	0
973	580	0
989	580	0
1024	580	0
8	614	1
43	614	1
58	614	1
87	614	1
122	614	1
146	614	1
174	614	1
211	614	1
236	614	1
266	614	1
284	614	1
320	614	1
367	614	1
392	614	1
409	619	0
445	614	0
478	614	0
501	614	0
530	614	0
569	614	1
604	614	1
632	614	0
644	614	0
696	612	1
720	614	0
748	614	0
767	614	0
808	614	0
836	614	0
863	614	0
888	614	1
949	614	0
973	614	0
989	614	0
1024	614	0
8	640	1
43	640	1
58	640	1
87	640	1
122	640	1
148	642	0
174	639	1
211	640	1
236	640	1
266	640	1
284	640	1
320	640	1
367	640	1
392	640	1
407	640	1
445	640	1
478	640	1
501	640	1
530	640	1
569	640	1
604	640	1
632	640	0
644	640	0
683	640	0
720	640	0
748	640	0
767	640	1
808	640	0
836	640	0
863	640	0
888	640	0
949	640	1
973	640	0
989	640	0
1024	640	0
8	674	1
43	674	1
58	674	1
87	674	1
122	674	1
146	674	1
174	674	1
211	674	1
236	674	1
266	674	1
284	674	1
320	674	1
366	676	0
392	674	0
407	674	0
445	674	1
478	674	1
501	674	1
530	674	1
569	674	1
604	674	0
632	674	0
644	674	0
683	674	0
720	674	0
748	674	0
767	674	0
808	674	0
836	674	0
863	674	0
888	674	0
949	674	0
973	674	0
989	674	0
1024	674	1
