6	8	1
23	8	1
46	8	1
73	8	0
95	8	0
117	8	0
140	8	0
164	8	0
188	8	0
215	8	0
242	8	0
270	8	0
297	8	0
327	8	0
355	8	0
380	8	0
405	8	0
429	8	0
459	8	0
487	8	1
517	8	1
546	8	1
575	8	0
603	8	1
631	8	1
659	8	1
689	8	1
712	8	1
740	8	1
770	8	1
794	8	1
819	8	1
849	8	1
875	8	1
902	8	1
930	8	1
958	8	1
984	8	1
1013	8	1
6	28	1
23	28	1
46	28	1
73	28	1
95	28	1
117	28	1
140	28	1
164	28	0
188	28	0
215	28	0
242	28	0
270	28	0
297	28	0
327	28	0
355	28	0
380	28	0
405	28	0
429	28	0
459	28	0
487	28	0
517	28	0
546	28	0
575	28	0
603	28	1
631	28	1
659	28	0
689	28	0
712	28	1
740	28	1
770	28	1
794	28	1
819	28	0
849	28	1
875	28	1
902	28	1
930	28	1
958	28	1
984	28	1
1013	28	1
6	55	1
23	55	1
46	55	1
73	55	1
95	55	1
117	55	1
140	55	1
164	55	1
188	55	1
215	55	1
242	55	1
274	51	0
296	49	0
323	51	0
355	49	0
380	55	0
405	55	0
431	52	0
459	55	0
487	55	0
517	55	0
546	55	0
575	55	0
603	55	0
631	55	0
659	55	0
689	55	0
712	55	0
740	55	0
770	55	0
794	55	0
819	55	0
849	55	1
875	55	1
902	55	0
930	55	0
958	55	0
984	55	0
1013	55	1
6	80	0
23	80	0
46	80	1
73	80	1
95	80	1
117	80	1
140	80	1
164	80	1
188	80	1
215	80	1
242	80	1
270	80	1
297	80	1
327	80	1
355	80	1
380	80	1
405	80	1
429	80	1
459	80	1
487	80	1
517	80	1
546	80	1
575	80	1
603	80	1
628	77	0
659	77	0
689	80	0
712	80	0
740	80	0
770	80	0
794	80	0
819	80	0
849	79	0
880	78	0
903	74	0
929	75	0
958	80	0
984	80	0
1013	80	0
6	103	0
23	103	0
46	103	0
73	103	0
95	103	0
117	103	0
141	108	0
166	107	0
187	109	0
215	103	0
242	103	0
270	103	1
297	103	1
327	103	1
355	103	1
380	103	1
405	103	1
429	103	1
459	103	1
487	103	1
517	103	1
546	103	1
575	103	1
603	103	1
631	103	1
659	103	1
689	103	1
712	103	1
740	103	1
