5	7	1
30	7	1
55	7	0
80	7	0
108	7	0
131	7	0
152	7	0
181	7	1
208	7	1
235	7	1
262	7	1
290	7	1
317	7	1
346	7	1
374	7	1
400	7	0
425	10	0
454	7	1
481	7	0
505	7	0
530	7	0
556	7	0
580	7	1
603	7	1
627	7	0
652	7	0
682	7	1
707	7	1
734	7	1
761	7	1
787	7	1
812	7	1
836	7	0
863	7	0
887	7	0
913	7	0
938	7	0
964	7	0
989	7	0
1011	7	0
1032	7	0
5	26	1
30	26	1
55	26	1
80	26	1
106	26	1
131	26	0
151	27	0
181	26	1
208	26	1
235	26	1
262	26	1
290	26	1
317	26	1
346	26	1
374	26	1
400	26	1
427	26	1
454	26	1
481	26	0
505	26	0
530	26	0
556	26	0
580	26	0
603	26	0
627	26	0
652	26	0
682	26	1
707	26	1
734	26	1
761	26	1
787	26	1
812	26	1
836	26	1
863	26	1
887	26	1
913	26	1
938	26	0
964	26	0
989	26	0
1011	26	0
1032	26	0
5	54	1
30	54	1
55	54	1
80	54	1
106	54	1
131	54	1
156	54	1
181	54	0
212	54	0
235	54	0
262	54	0
290	54	1
317	54	1
346	54	1
374	54	1
400	54	1
427	54	1
454	54	1
481	54	1
505	54	0
530	54	0
556	54	0
580	54	0
603	54	0
627	54	0
652	54	0
682	54	0
707	54	0
734	54	0
761	54	0
787	54	1
811	50	1
839	45	1
861	45	1
891	63	1
911	63	1
937	62	1
964	54	1
989	54	1
1011	54	1
1032	54	1
5	80	0
30	80	1
55	80	1
80	80	1
106	80	1
131	80	1
156	80	1
181	80	1
208	80	1
241	79	0
263	79	0
290	80	0
317	80	0
347	81	0
374	80	1
400	80	1
427	80	1
454	80	1
481	80	1
505	80	1
530	80	0
556	80	0
580	80	0
603	80	0
627	80	0
652	80	0
682	80	0
707	80	0
734	80	0
761	80	0
787	80	0
812	80	0
836	80	0
863	80	0
891	83	0
910	82	0
939	82	0
964	80	0
989	80	0
1011	80	0
1032	80	0
5	105	0
30	105	0
55	105	0
79	105	0
106	105	1
131	105	1
156	105	1
181	105	1
208	105	1
235	105	1
262	105	1
290	105	1
316	103	0
351	104	0
374	105	0
400	105	1
427	105	1
454	105	1
481	105	1
505	105	1
530	105	1
556	105	1
580	105	0
603	105	0
627	105	0
652	105	0
682	105	0
707	105	0
734	105	0
761	105	0
787	105	0
812	105	0
836	105	0
863	105	0
887	105	0
913	105	0
938	105	0
964	105	0
989	105	1
1011	105	1
1032	105	1
5	127	1
25	127	1
55	127	0
80	127	0
105	129	0
131	127	0
156	127	1
181	127	1
208	127	1
235	127	1
262	127	1
290	127	1
317	127	1
346	127	1
374	127	1
400	127	0
427	128	0
463	125	0
481	127	1
505	127	1
530	127	1
556	127	1
580	127	1
603	127	1
627	127	1
652	127	1
682	127	0
707	127	0
734	127	0
761	127	0
787	127	0
812	127	0
836	127	0
863	127	0
887	127	0
913	127	0
938	127	0
964	127	0
989	127	0
1011	127	0
1032	127	0
5	143	1
30	143	1
55	143	1
80	143	1
106	143	0
131	143	0
156	143	1
181	143	1
208	143	1
235	143	1
262	143	1
290	143	1
317	143	1
346	143	1
374	143	1
400	143	1
427	143	1
455	143	0
481	143	0
505	143	0
530	143	1
556	143	1
580	143	1
603	143	1
627	143	1
652	143	1
682	143	0
707	143	0
734	143	0
761	143	1
787	143	0
812	143	0
836	143	0
863	143	0
887	143	0
913	143	0
938	143	0
964	143	0
989	143	0
1011	143	0
1032	143	0
5	163	1
30	163	1
55	163	1
80	163	1
106	163	1
131	163	1
156	163	1
175	163	0
198	162	0
235	163	0
262	163	0
290	163	1
317	163	1
346	163	1
374	163	1
400	163	1
427	163	1
454	163	1
481	163	1
505	163	1
530	163	0
556	163	0
580	163	1
603	163	1
627	163	1
652	163	1
682	163	0
707	163	0
734	163	0
761	163	1
787	163	1
812	163	1
836	163	1
863	163	1
887	163	0
913	163	0
