5	6	0
25	6	0
52	6	0
74	6	0
97	6	0
116	6	0
139	6	0
166	6	0
188	6	0
211	7	0
239	6	0
266	6	0
293	6	0
322	6	0
351	6	0
374	6	0
396	6	0
425	6	1
450	6	1
476	6	1
504	6	1
531	6	1
554	6	1
587	6	1
607	6	1
631	6	1
655	6	1
682	6	1
709	6	1
735	6	0
760	6	0
793	6	0
820	6	0
847	6	0
877	6	0
896	6	0
936	8	0
957	6	0
982	7	0
1008	6	0
1027	12	0
4	42	1
25	32	0
52	32	0
74	32	0
97	32	0
116	32	0
139	32	0
166	32	1
188	32	1
212	32	1
239	32	1
266	32	1
293	32	1
322	32	1
351	32	1
374	32	1
396	32	1
423	31	0
450	31	0
472	31	0
504	32	0
531	32	0
552	34	0
587	32	0
607	32	1
631	32	1
655	32	1
682	32	1
709	32	1
735	32	1
760	32	1
793	32	1
820	32	1
847	32	1
877	32	1
896	32	1
925	31	1
957	32	0
983	31	0
1006	32	0
1025	32	0
6	85	1
30	82	1
50	82	1
79	76	1
98	68	1
116	61	0
139	61	0
166	61	0
188	61	0
212	61	0
239	61	0
266	61	0
293	61	0
318	62	0
351	61	1
374	61	1
396	61	1
425	61	1
450	61	1
476	61	1
504	61	1
531	61	1
554	61	1
587	61	1
607	61	1
631	61	0
655	61	0
682	61	0
709	61	0
735	61	0
760	61	0
793	61	0
820	61	1
847	61	1
877	61	1
896	61	1
930	61	1
957	61	1
982	61	1
1008	61	1
1025	61	1
9	121	0
29	119	1
53	116	1
76	113	1
99	110	1
120	107	1
142	103	1
169	100	1
191	96	1
217	91	1
239	88	1
266	88	1
293	88	0
322	88	0
351	88	0
374	88	0
396	88	0
425	88	0
450	88	0
476	88	0
504	88	1
531	88	1
554	88	1
587	88	1
607	88	1
631	88	1
655	88	1
682	88	1
709	88	1
735	88	1
760	88	1
793	88	1
820	88	1
847	88	0
877	88	0
896	88	0
930	88	0
957	88	0
982	88	0
1008	88	1
1025	88	1
10	143	0
30	143	0
51	142	0
75	143	0
95	140	0
122	136	0
144	135	1
166	135	1
187	133	1
209	132	0
239	125	1
266	125	1
293	125	1
322	125	1
351	125	1
374	125	1
396	125	1
425	125	1
450	125	1
476	125	1
504	125	1
531	125	0
554	125	0
587	125	0
607	125	0
631	125	0
655	125	0
682	125	0
709	125	1
735	125	1
760	125	1
793	125	1
820	125	1
847	125	1
877	125	1
896	125	1
930	125	1
957	125	1
982	125	1
1008	125	1
1025	125	1
5	164	0
25	164	0
52	164	0
74	164	0
97	164	0
116	164	0
139	164	0
166	164	0
188	164	0
212	164	0
239	164	0
266	164	0
293	164	0
322	164	0
351	164	0
374	164	0
396	164	1
425	164	1
450	164	1
476	164	1
504	164	1
531	164	1
554	164	1
587	164	1
607	164	1
631	164	1
655	164	1
682	164	1
709	164	1
735	164	0
760	164	0
793	164	0
820	164	0
847	164	0
877	164	0
903	161	1
934	157	1
958	158	1
982	157	1
1007	158	1
1027	156	1
7	213	1
29	210	1
51	206	1
80	203	0
99	203	0
115	200	0
143	199	0
166	193	0
188	193	1
212	193	1
239	193	1
266	193	1
293	193	1
322	193	1
351	193	1
374	193	1
396	193	1
425	193	0
450	193	0
476	193	0
504	193	0
531	193	0
554	193	0
587	193	0
607	193	1
631	193	1
655	193	1
682	193	1
709	193	1
735	193	1
760	193	1
793	193	1
820	193	1
847	193	1
877	193	1
896	193	1
930	193	0
957	193	0
982	193	0
1008	193	0
1025	193	0
9	243	1
31	243	1
73	239	1
55	243	1
95	239	1
116	241	1
139	236	1
166	235	1
186	233	1
212	223	0
239	223	0
266	223	0
293	223	0
322	223	1
351	223	1
374	223	1
396	223	1
425	223	1
450	223	1
476	223	1
504	223	1
531	223	1
554	223	1
587	223	0
607	223	0
631	223	0
655	223	0
682	225	0
709	223	0
736	224	0
763	223	0
793	223	1
820	223	1
847	223	1
877	223	1
896	223	1
930	223	1
957	223	1
983	219	1
1011	216	1
1030	217	1
7	267	0
24	268	0
50	271	0
76	273	0
105	271	1
124	268	1
144	267	1
168	264	1
191	260	1
217	263	1
235	259	1
266	252	0
293	252	0
322	252	0
351	252	0
374	252	0
396	252	0
425	252	0
450	252	0
476	252	0
504	252	1
531	252	1
554	252	1
587	252	1
607	252	1
631	252	1
655	252	1
682	252	1
709	252	1
735	252	1
760	252	1
793	252	1
823	252	0
849	251	0
873	251	0
896	252	0
