11	4	0
33	4	0
56	4	1
78	4	1
102	4	1
126	4	0
150	4	1
174	4	1
197	4	1
223	4	1
246	4	1
269	4	1
293	4	1
316	4	1
337	4	1
361	4	0
386	4	0
411	4	0
433	4	0
457	4	0
483	4	0
506	4	0
529	4	0
553	4	0
576	4	0
599	4	0
623	4	1
647	4	1
670	4	1
693	4	1
715	4	1
734	4	1
754	4	1
777	4	1
801	4	0
824	4	0
845	4	0
866	4	0
890	4	0
913	4	0
937	4	0
961	4	0
986	4	0
1010	4	1
1031	4	1
11	25	1
33	25	1
56	25	1
78	25	0
102	25	0
126	25	0
150	25	0
178	25	0
197	25	0
223	25	0
246	25	1
269	25	1
293	25	1
316	25	1
337	25	1
361	25	1
386	25	1
411	25	0
433	25	0
457	25	0
483	25	0
506	25	0
529	25	0
553	25	0
576	25	0
599	25	0
623	25	0
647	25	0
670	25	1
693	25	1
715	25	1
734	25	1
754	25	1
777	25	1
801	25	1
824	25	0
845	25	0
866	24	0
890	25	0
913	25	0
937	25	0
961	25	0
986	25	0
1010	25	0
1031	25	0
11	53	1
33	53	1
56	53	1
78	53	1
102	53	1
126	53	1
150	53	1
174	53	0
197	53	0
223	53	0
246	53	0
269	53	0
293	53	0
316	53	1
337	53	1
361	53	0
386	53	1
411	53	1
433	53	1
457	53	1
483	53	0
506	51	0
529	53	0
553	53	0
576	53	0
599	53	0
623	53	0
647	53	0
670	53	0
693	53	0
715	53	0
734	53	1
754	53	1
777	53	1
801	53	1
824	53	1
845	53	1
866	53	1
890	53	1
913	53	1
937	53	1
961	53	0
986	53	0
1010	53	0
1031	53	0
11	71	1
33	71	1
56	71	1
78	71	1
102	71	1
126	71	1
150	71	1
174	71	0
197	69	0
223	71	0
246	71	0
269	71	0
293	71	0
316	71	0
337	71	0
361	71	0
386	71	1
411	71	1
433	71	1
457	71	1
483	71	1
506	71	1
529	71	1
553	71	1
576	71	1
599	71	1
623	71	0
647	71	0
670	71	0
693	71	0
715	71	0
734	71	0
754	71	0
777	71	0
801	71	1
824	71	1
848	70	1
866	71	1
890	71	1
913	71	1
937	71	1
961	71	1
986	71	1
1010	71	1
1031	71	0
11	89	1
33	89	1
56	89	1
78	89	1
102	89	1
126	89	1
150	89	1
174	89	1
197	89	1
223	89	1
246	89	1
269	89	1
293	89	0
316	89	0
337	89	0
361	89	0
386	89	0
411	89	0
433	89	0
457	89	1
483	89	1
506	89	0
529	89	1
553	89	1
576	89	1
599	89	1
623	89	1
647	89	1
670	89	1
693	89	0
715	89	0
734	89	0
754	89	0
777	89	0
801	89	0
824	89	0
845	89	0
866	89	1
890	89	0
913	89	0
937	89	1
961	89	1
986	89	1
1010	89	1
1031	89	1
11	107	1
33	107	1
56	107	1
78	107	1
102	107	1
126	107	1
150	107	1
174	107	1
197	107	1
223	107	1
246	107	1
269	107	1
293	107	0
317	107	0
337	107	0
361	107	0
386	107	0
411	107	0
433	107	0
457	107	0
483	107	0
506	107	0
529	107	1
553	107	0
576	107	1
599	107	1
623	107	1
647	107	1
670	107	1
693	107	1
715	107	1
734	107	0
754	107	0
777	107	0
801	107	0
824	107	0
845	107	0
866	107	0
890	107	0
913	107	0
940	107	0
961	107	0
986	107	1
1010	107	1
1031	107	1
10	125	0
33	129	1
56	129	1
78	129	1
102	129	1
126	129	1
150	129	1
174	129	1
197	129	1
223	129	1
246	129	1
269	129	1
293	129	1
