10	12	0
31	12	0
54	12	0
78	12	0
100	12	0
124	12	1
148	12	1
172	12	1
196	12	1
218	12	1
242	12	1
264	12	1
285	12	1
307	12	1
328	12	0
349	12	0
373	12	0
396	12	0
418	12	0
440	12	0
465	12	0
491	12	0
512	12	0
536	12	1
558	12	1
582	12	1
605	12	1
628	12	1
649	12	1
670	12	1
692	12	1
716	12	1
738	12	1
760	12	1
783	12	0
805	12	0
826	12	0
848	12	0
870	12	0
895	12	0
918	12	0
941	12	1
964	12	1
985	12	1
1007	12	1
1029	12	1
10	35	1
31	35	1
54	35	0
78	35	0
100	35	0
124	35	0
148	35	0
172	35	0
196	38	0
218	35	0
242	35	0
264	35	1
285	35	1
307	35	1
328	35	1
350	35	1
373	35	1
396	35	1
418	35	1
440	35	1
465	35	0
491	35	0
512	35	0
536	35	0
558	35	0
582	35	0
605	35	1
628	33	1
649	35	1
670	35	1
692	35	1
716	35	1
738	35	1
760	35	1
783	35	1
805	35	1
826	35	1
848	35	1
870	35	1
895	35	0
918	35	0
941	35	0
964	35	0
985	35	0
1007	35	1
1029	35	1
10	58	1
31	58	1
54	58	1
78	58	1
100	58	1
124	58	0
148	58	0
172	58	0
196	58	0
218	58	0
242	58	0
264	58	0
285	58	0
307	58	1
328	58	1
350	58	1
373	58	1
396	58	1
418	58	1
440	58	1
465	58	1
491	58	1
512	58	1
536	58	0
558	58	0
582	58	0
605	58	0
628	58	0
649	58	0
669	58	0
692	58	0
716	58	1
738	58	1
760	58	1
783	58	1
805	58	1
826	58	1
848	58	1
870	58	1
895	58	1
918	58	1
941	58	0
964	58	0
985	58	0
1007	58	0
1029	58	0
10	78	1
31	78	1
54	78	1
78	78	1
100	78	1
124	78	1
148	78	0
172	78	0
196	78	0
218	78	0
242	78	0
264	78	0
285	78	0
307	78	0
328	78	0
350	78	0
373	78	1
396	78	1
418	78	1
440	78	1
465	78	1
491	78	1
512	78	1
536	78	1
558	78	1
582	78	1
605	78	0
628	78	0
649	78	0
670	78	0
692	78	0
716	78	0
738	78	0
760	78	0
783	78	1
805	78	1
826	78	1
848	78	1
870	78	1
895	78	1
918	78	1
941	78	1
964	78	1
985	78	1
1007	78	1
1029	78	1
10	97	0
31	97	0
54	97	1
78	97	1
100	97	1
124	97	1
148	97	1
172	97	1
196	97	1
218	97	1
242	97	0
264	97	0
285	97	0
307	97	0
328	97	0
350	97	0
373	97	1
396	97	1
417	95	1
440	97	1
465	97	1
491	97	1
512	97	1
536	97	1
558	97	1
582	97	1
605	97	1
628	97	1
649	97	0
670	97	0
692	97	0
716	97	0
738	97	0
760	97	0
783	97	1
805	97	0
826	97	0
848	97	1
870	97	1
895	97	1
918	97	1
941	97	1
964	97	1
985	97	1
1007	97	1
1029	97	1
10	116	0
31	116	0
54	116	0
78	116	0
100	116	0
124	116	1
148	116	1
172	116	1
196	116	1
218	116	1
242	116	1
264	116	1
285	116	1
307	116	0
328	116	0
350	116	0
373	116	0
396	116	0
418	116	0
440	116	0
465	116	0
491	116	0
512	116	0
536	116	1
558	116	1
582	116	1
605	116	1
628	116	1
649	116	1
670	116	1
692	116	1
716	116	0
738	116	0
760	116	0
783	116	1
805	116	0
826	116	0
848	116	0
870	116	0
895	116	0
918	116	1
941	116	1
964	116	1
985	116	1
1007	116	1
1029	116	1
10	137	0
31	137	0
54	137	0
78	137	0
100	137	0
124	137	0
148	137	0
172	137	0
196	137	1
218	137	1
242	137	1
264	137	1
285	137	1
307	137	1
328	137	1
350	137	1
373	137	1
396	137	0
418	137	0
440	137	0
465	137	0
491	137	0
512	137	0
536	137	0
558	137	0
582	137	1
605	137	1
628	137	1
649	137	1
670	137	1
692	137	1
716	137	1
738	137	1
760	137	1
783	137	1
805	137	0
826	137	0
848	137	0
870	137	0
895	137	0
918	137	0
941	137	0
964	137	0
985	137	1
1007	137	1
1029	137	1
10	162	1
31	162	1
54	162	0
78	162	0
100	162	0
124	162	0
148	162	0
172	162	0
196	162	0
218	162	1
242	162	1
264	162	1
285	162	1
307	162	1
328	162	1
350	162	1
373	162	1
396	162	1
418	162	1
440	162	1
465	162	1
491	162	1
512	162	0
536	162	0
558	162	0
582	162	0
605	162	0
628	162	0
649	162	1
670	162	1
692	162	1
716	162	1
738	162	1
760	162	1
783	162	1
805	162	1
826	162	1
848	162	1
870	162	1
895	162	1
918	162	1
941	162	0
964	162	0
985	162	0
1007	162	0
1029	162	0
10	184	1
31	184	1
54	184	1
78	184	1
100	184	1
124	184	1
148	184	0
172	184	0
196	184	0
218	184	0
242	184	0
264	184	0
285	184	1
307	184	1
328	184	1
350	184	1
373	184	1
396	184	1
418	184	1
440	184	1
465	184	1
491	184	1
512	184	1
536	184	1
558	184	1
582	184	0
605	184	0
628	184	0
649	184	0
670	184	0
692	184	0
717	185	0
738	184	0
760	184	0
783	184	1
805	184	1
826	184	1
848	184	1
870	184	1
895	184	1
918	184	1
941	184	1
964	184	1
985	184	1
1007	184	1
1029	184	1
10	204	0
31	204	1
54	204	1
78	204	1
100	204	1
124	204	1
148	204	1
172	204	1
196	204	1
218	204	1
242	204	0
264	204	0
285	204	0
307	204	0
328	204	0
350	204	0
373	204	1
396	204	1
418	204	1
440	204	1
465	204	1
491	204	1
512	204	1
536	204	1
558	204	1
582	204	1
605	204	1
628	204	0
649	204	0
670	204	0
692	204	0
716	204	0
738	204	0
760	204	0
783	204	0
805	204	0
826	204	0
848	204	1
870	204	1
895	204	1
918	204	1
941	204	1
964	204	1
985	204	1
1007	204	1
1029	204	1
10	228	0
31	228	0
54	228	0
78	228	0
100	228	1
124	228	1
148	228	1
172	228	1
196	228	1
218	228	1
242	228	1
264	228	1
285	228	1
307	228	0
328	228	0
350	228	0
373	228	0
396	228	0
418	228	0
440	228	1
465	228	1
491	228	1
512	228	1
536	228	1
558	228	1
582	228	1
605	228	1
628	228	1
649	228	1
670	228	1
692	228	1
716	228	1
738	228	1
760	228	0
783	228	0
805	228	0
826	228	0
848	228	0
870	228	0
895	228	0
918	228	0
941	228	0
964	228	0
985	228	1
1007	228	1
1029	228	1
10	250	0
31	250	0
54	250	0
78	250	0
100	250	0
124	250	0
148	250	1
172	250	1
196	250	1
218	250	1
242	250	1
264	250	1
285	250	1
307	250	1
328	250	1
350	250	1
373	250	1
396	250	1
418	250	0
440	250	0
465	250	0
491	250	0
512	250	0
536	250	0
558	250	1
582	250	1
605	250	1
628	250	1
649	250	1
670	250	1
692	250	1
716	250	1
738	250	1
760	250	1
783	250	1
805	250	1
826	250	1
848	250	0
870	250	0
896	248	0
918	250	0
941	250	0
964	250	0
985	250	0
1007	250	0
1029	250	0
10	280	1
31	280	1
54	280	1
78	280	0
100	280	0
124	280	0
148	280	0
172	280	0
196	280	0
218	280	0
242	280	0
264	280	1
285	280	1
307	280	1
328	280	1
350	280	1
373	280	1
396	280	1
418	280	1
440	280	1
465	280	1
491	280	0
512	280	0
536	280	0
558	280	0
582	280	0
605	280	0
628	280	0
649	280	0
670	280	0
692	280	1
716	280	1
738	280	1
760	280	1
783	280	1
805	280	1
826	280	1
848	280	1
870	280	1
895	280	1
918	280	1
941	280	1
964	280	1
985	280	1
1007	280	1
1029	280	1
10	303	1
31	303	1
54	303	1
78	303	1
100	303	1
124	303	1
148	303	0
172	303	0
196	303	0
218	303	0
242	303	0
264	303	0
285	303	0
307	303	0
328	303	0
350	303	1
373	303	1
396	303	1
418	303	1
440	303	1
465	303	1
491	303	1
512	303	1
536	303	1
558	303	1
582	303	1
605	303	1
628	303	0
649	303	0
670	303	0
692	303	0
716	303	0
738	303	0
760	303	0
783	303	0
805	303	0
826	303	1
848	303	1
870	303	1
895	303	1
918	303	1
941	303	1
964	303	1
985	303	1
1007	303	1
1029	303	1
10	329	1
31	329	1
54	329	0
78	329	1
100	329	1
124	329	1
148	329	1
172	329	1
196	329	1
217	330	0
242	330	0
264	329	0
285	329	0
307	329	0
328	329	0
350	329	0
373	329	0
396	329	0
418	329	0
444	330	0
465	329	1
491	329	1
512	329	1
536	329	1
558	329	1
582	329	1
605	329	1
628	329	1
649	329	1
670	329	1
692	329	1
716	329	1
738	329	1
760	329	1
783	329	1
805	329	1
826	329	1
848	329	0
870	329	0
895	329	0
918	329	0
941	329	0
964	329	0
985	329	0
1007	329	0
1029	329	1
10	354	0
31	354	0
54	354	0
78	354	0
100	354	0
124	354	1
148	354	1
172	354	1
196	354	1
218	354	1
242	354	1
264	354	1
285	354	1
307	354	1
328	354	1
350	354	0
373	354	0
396	354	0
418	354	0
440	354	0
465	354	0
491	354	0
512	354	0
537	350	1
558	350	1
578	351	1
604	349	1
628	354	1
649	354	1
670	354	1
692	354	1
716	354	1
738	354	1
760	354	1
783	354	1
805	354	1
826	354	1
848	354	1
870	354	1
891	356	1
918	354	0
941	354	0
964	354	0
985	354	0
1007	354	0
1029	354	1
10	379	0
31	379	0
54	379	0
78	379	0
100	379	0
124	379	0
148	379	0
172	379	0
196	379	1
218	379	1
242	379	1
264	379	1
285	379	1
307	379	1
328	379	1
350	379	1
373	379	1
396	379	1
418	379	1
440	379	1
465	379	1
491	379	0
512	379	0
536	379	0
558	379	0
582	379	0
605	379	0
628	379	0
649	379	0
670	379	1
692	379	1
716	379	1
738	379	1
760	379	1
783	379	0
805	379	0
826	379	0
848	379	1
870	379	1
895	379	0
918	379	0
941	379	1
964	379	1
985	379	0
1007	379	0
1029	379	0
10	401	1
31	401	1
54	401	1
79	400	0
98	402	0
121	399	0
148	401	0
172	401	0
196	401	0
218	401	0
242	401	0
264	401	1
285	401	1
307	401	0
328	401	0
350	401	1
373	401	1
396	401	1
418	401	1
440	401	1
465	401	1
491	401	1
512	401	1
538	400	0
557	398	0
582	401	0
605	401	0
628	401	0
649	399	0
670	401	1
692	401	0
716	401	0
738	401	0
760	401	1
783	401	0
805	401	0
826	401	1
848	401	1
870	401	0
895	401	0
918	401	0
937	399	1
964	401	0
985	401	0
1007	401	1
1029	401	0
10	426	1
31	426	1
54	426	1
78	426	1
100	426	1
124	426	1
148	426	1
172	426	1
196	426	0
218	426	0
242	426	0
264	426	0
285	426	0
307	426	0
328	426	0
350	426	1
373	426	0
396	426	0
418	426	1
440	426	1
465	426	1
491	426	1
512	426	1
536	426	1
558	426	1
582	426	1
605	426	1
628	426	1
649	426	1
670	426	1
692	426	1
716	426	0
738	426	0
760	426	0
783	426	0
805	426	1
826	426	1
848	426	1
870	426	0
895	426	1
918	426	1
941	426	0
964	426	0
985	426	0
1007	426	0
1029	426	0
10	445	1
31	445	1
56	443	1
78	445	1
100	445	1
124	445	1
148	445	1
172	445	1
196	443	0
218	445	0
242	445	0
264	445	0
285	445	0
307	445	0
328	445	0
350	445	0
373	445	0
396	445	0
418	445	0
440	445	0
465	445	1
491	445	1
512	445	1
536	445	1
558	445	1
582	445	1
605	445	1
628	445	1
649	445	1
670	445	1
692	445	1
716	445	0
738	445	0
760	445	0
783	445	0
806	446	0
826	445	0
848	445	0
870	445	1
895	445	1
918	445	1
937	452	1
962	449	1
984	446	1
1007	445	0
1029	445	0
10	471	0
31	471	0
54	471	0
